t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.741681e+00,-3.977994e+00,6.875525e-03,2.988951e+00,1.455594e-01,8.024071e-01,3.920768e-01,4.257125e-01,2.921540e-01,5.426163e-02,-4.274691e+00,-4.418014e+00,4.023265e+00,4.330139e-01,8.551902e-01,1.075015e-01,-1.044495e+01,-4.021594e+00,1.584801e+00,2.745766e-01,3.004473e-07,5.613061e-07,8.580526e-01,1.636759e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.742668e+00,-3.977705e+00,6.929091e-03,2.984730e+00,1.464387e-01,8.013252e-01,3.912646e-01,4.281888e-01,2.929913e-01,5.436675e-02,-4.284986e+00,-4.421956e+00,4.024801e+00,4.332823e-01,8.398559e-01,1.052719e-01,-1.042579e+01,-3.959198e+00,1.519314e+00,2.684750e-01,3.028639e-07,5.701594e-07,8.389849e-01,1.652243e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.743654e+00,-3.977416e+00,6.982761e-03,2.980499e+00,1.473180e-01,8.002357e-01,3.904482e-01,4.306627e-01,2.938134e-01,5.446967e-02,-4.295262e+00,-4.425835e+00,4.026273e+00,4.335446e-01,8.243290e-01,1.030275e-01,-1.040684e+01,-3.896769e+00,1.453860e+00,2.623733e-01,3.052805e-07,5.790127e-07,8.199173e-01,1.667727e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.744641e+00,-3.977126e+00,7.036530e-03,2.976258e+00,1.481972e-01,7.991388e-01,3.896275e-01,4.331342e-01,2.946200e-01,5.457037e-02,-4.305519e+00,-4.429653e+00,4.027680e+00,4.338009e-01,8.086110e-01,1.007688e-01,-1.038808e+01,-3.834305e+00,1.388441e+00,2.562717e-01,3.076971e-07,5.878660e-07,8.008496e-01,1.683211e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.745627e+00,-3.976835e+00,7.090399e-03,2.972007e+00,1.490763e-01,7.980342e-01,3.888026e-01,4.356032e-01,2.954111e-01,5.466883e-02,-4.315758e+00,-4.433410e+00,4.029023e+00,4.340511e-01,7.927036e-01,9.849623e-02,-1.036953e+01,-3.771806e+00,1.323056e+00,2.501700e-01,3.101136e-07,5.967193e-07,7.817820e-01,1.698695e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.746613e+00,-3.976543e+00,7.144363e-03,2.967746e+00,1.499552e-01,7.969222e-01,3.879735e-01,4.380696e-01,2.961864e-01,5.476505e-02,-4.325979e+00,-4.437105e+00,4.030301e+00,4.342954e-01,7.766084e-01,9.621039e-02,-1.035119e+01,-3.709274e+00,1.257706e+00,2.440684e-01,3.125302e-07,6.055727e-07,7.627143e-01,1.714179e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.747600e+00,-3.976251e+00,7.198421e-03,2.963475e+00,1.508340e-01,7.958027e-01,3.871402e-01,4.405334e-01,2.969458e-01,5.485901e-02,-4.336182e+00,-4.440738e+00,4.031515e+00,4.345336e-01,7.603269e-01,9.391177e-02,-1.033306e+01,-3.646707e+00,1.192390e+00,2.379667e-01,3.149468e-07,6.144260e-07,7.436467e-01,1.729663e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.748586e+00,-3.975957e+00,7.252572e-03,2.959193e+00,1.517125e-01,7.946757e-01,3.863027e-01,4.429944e-01,2.976890e-01,5.495069e-02,-4.346367e+00,-4.444309e+00,4.032664e+00,4.347659e-01,7.438610e-01,9.160088e-02,-1.031515e+01,-3.584105e+00,1.127108e+00,2.318651e-01,3.173634e-07,6.232793e-07,7.245791e-01,1.745147e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.749573e+00,-3.975663e+00,7.306811e-03,2.954902e+00,1.525909e-01,7.935412e-01,3.854610e-01,4.454527e-01,2.984160e-01,5.504009e-02,-4.356535e+00,-4.447819e+00,4.033749e+00,4.349921e-01,7.272122e-01,8.927823e-02,-1.029744e+01,-3.521469e+00,1.061861e+00,2.257634e-01,3.197800e-07,6.321326e-07,7.055114e-01,1.760631e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.750559e+00,-3.975369e+00,7.361138e-03,2.950601e+00,1.534690e-01,7.923993e-01,3.846152e-01,4.479082e-01,2.991264e-01,5.512720e-02,-4.366685e+00,-4.451266e+00,4.034769e+00,4.352122e-01,7.103824e-01,8.694436e-02,-1.027995e+01,-3.458798e+00,9.966493e-01,2.196618e-01,3.221965e-07,6.409860e-07,6.864438e-01,1.776115e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.751545e+00,-3.975073e+00,7.415550e-03,2.946289e+00,1.543469e-01,7.912500e-01,3.837652e-01,4.503608e-01,2.998201e-01,5.521200e-02,-4.376818e+00,-4.454652e+00,4.035726e+00,4.354264e-01,6.933731e-01,8.459978e-02,-1.026267e+01,-3.396093e+00,9.314720e-01,2.135601e-01,3.246131e-07,6.498393e-07,6.673761e-01,1.791600e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.752532e+00,-3.974777e+00,7.470045e-03,2.941968e+00,1.552245e-01,7.900932e-01,3.829110e-01,4.528104e-01,3.004970e-01,5.529448e-02,-4.386934e+00,-4.457976e+00,4.036618e+00,4.356346e-01,6.761862e-01,8.224501e-02,-1.024562e+01,-3.333353e+00,8.663297e-01,2.074585e-01,3.270297e-07,6.586926e-07,6.483085e-01,1.807084e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.753518e+00,-3.974481e+00,7.524620e-03,2.937636e+00,1.561017e-01,7.889291e-01,3.820527e-01,4.552570e-01,3.011569e-01,5.537463e-02,-4.397033e+00,-4.461239e+00,4.037446e+00,4.358367e-01,6.588235e-01,7.988059e-02,-1.022878e+01,-3.270579e+00,8.012223e-01,2.013568e-01,3.294463e-07,6.675459e-07,6.292408e-01,1.822568e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.754505e+00,-3.974183e+00,7.579273e-03,2.933295e+00,1.569787e-01,7.877576e-01,3.811903e-01,4.577004e-01,3.017995e-01,5.545245e-02,-4.407115e+00,-4.464439e+00,4.038209e+00,4.360328e-01,6.412868e-01,7.750705e-02,-1.021216e+01,-3.207770e+00,7.361500e-01,1.952552e-01,3.318629e-07,6.763993e-07,6.101732e-01,1.838052e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.755491e+00,-3.973885e+00,7.634002e-03,2.928944e+00,1.578554e-01,7.865787e-01,3.803237e-01,4.601408e-01,3.024248e-01,5.552792e-02,-4.417182e+00,-4.467577e+00,4.038908e+00,4.362229e-01,6.235778e-01,7.512492e-02,-1.019577e+01,-3.144926e+00,6.711127e-01,1.891535e-01,3.342795e-07,6.852526e-07,5.911055e-01,1.853536e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.756477e+00,-3.973587e+00,7.688804e-03,2.924583e+00,1.587316e-01,7.853925e-01,3.794531e-01,4.625779e-01,3.030326e-01,5.560105e-02,-4.427232e+00,-4.470653e+00,4.039544e+00,4.364069e-01,6.056984e-01,7.273472e-02,-1.017961e+01,-3.082048e+00,6.061107e-01,1.830519e-01,3.366960e-07,6.941059e-07,5.720379e-01,1.869020e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.757464e+00,-3.973288e+00,7.743677e-03,2.920211e+00,1.596075e-01,7.841989e-01,3.785784e-01,4.650117e-01,3.036226e-01,5.567181e-02,-4.437267e+00,-4.473668e+00,4.040115e+00,4.365850e-01,5.876506e-01,7.033701e-02,-1.016367e+01,-3.019135e+00,5.411439e-01,1.769502e-01,3.391126e-07,7.029592e-07,5.529702e-01,1.884504e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.758450e+00,-3.972988e+00,7.798620e-03,2.915830e+00,1.604830e-01,7.829981e-01,3.776996e-01,4.674422e-01,3.041948e-01,5.574020e-02,-4.447286e+00,-4.476620e+00,4.040622e+00,4.367570e-01,5.694361e-01,6.793232e-02,-1.014796e+01,-2.956187e+00,4.762124e-01,1.708486e-01,3.415292e-07,7.118125e-07,5.339026e-01,1.899988e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.759436e+00,-3.972688e+00,7.853629e-03,2.911440e+00,1.613581e-01,7.817900e-01,3.768167e-01,4.698692e-01,3.047490e-01,5.580621e-02,-4.457289e+00,-4.479510e+00,4.041065e+00,4.369231e-01,5.510569e-01,6.552118e-02,-1.013247e+01,-2.893204e+00,4.113163e-01,1.647469e-01,3.439458e-07,7.206659e-07,5.148349e-01,1.915472e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.760423e+00,-3.972387e+00,7.908702e-03,2.907039e+00,1.622327e-01,7.805747e-01,3.759298e-01,4.722928e-01,3.052849e-01,5.586985e-02,-4.467277e+00,-4.482338e+00,4.041444e+00,4.370830e-01,5.325148e-01,6.310415e-02,-1.011722e+01,-2.830187e+00,3.464557e-01,1.586453e-01,3.463624e-07,7.295192e-07,4.957673e-01,1.930956e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.761409e+00,-3.972086e+00,7.963836e-03,2.902628e+00,1.631069e-01,7.793521e-01,3.750389e-01,4.747129e-01,3.058025e-01,5.593110e-02,-4.477251e+00,-4.485104e+00,4.041759e+00,4.372370e-01,5.138120e-01,6.068176e-02,-1.010221e+01,-2.767135e+00,2.816306e-01,1.525436e-01,3.487789e-07,7.383725e-07,4.766996e-01,1.946440e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.762396e+00,-3.971784e+00,8.019030e-03,2.898208e+00,1.639805e-01,7.781223e-01,3.741439e-01,4.771293e-01,3.063016e-01,5.598996e-02,-4.487209e+00,-4.487807e+00,4.042010e+00,4.373850e-01,4.949502e-01,5.825457e-02,-1.008742e+01,-2.704048e+00,2.168410e-01,1.464420e-01,3.511955e-07,7.472258e-07,4.576320e-01,1.961924e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.763382e+00,-3.971481e+00,8.074282e-03,2.893778e+00,1.648537e-01,7.768854e-01,3.732449e-01,4.795421e-01,3.067820e-01,5.604642e-02,-4.497153e+00,-4.490448e+00,4.042198e+00,4.375269e-01,4.759315e-01,5.582312e-02,-1.007288e+01,-2.640926e+00,1.520871e-01,1.403403e-01,3.536121e-07,7.560792e-07,4.385644e-01,1.977408e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.764368e+00,-3.971179e+00,8.129588e-03,2.889338e+00,1.657263e-01,7.756412e-01,3.723420e-01,4.819512e-01,3.072436e-01,5.610049e-02,-4.507083e+00,-4.493027e+00,4.042321e+00,4.376629e-01,4.567579e-01,5.338795e-02,-1.005857e+01,-2.577770e+00,8.736893e-02,1.342387e-01,3.560287e-07,7.649325e-07,4.194967e-01,1.992892e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.765355e+00,-3.970875e+00,8.184946e-03,2.884888e+00,1.665983e-01,7.743900e-01,3.714351e-01,4.843564e-01,3.076862e-01,5.615215e-02,-4.516999e+00,-4.495544e+00,4.042381e+00,4.377928e-01,4.374314e-01,5.094963e-02,-1.004450e+01,-2.514578e+00,2.268648e-02,1.281370e-01,3.584453e-07,7.737858e-07,4.004291e-01,2.008376e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.766341e+00,-3.970572e+00,8.240354e-03,2.880428e+00,1.674698e-01,7.731316e-01,3.705242e-01,4.867578e-01,3.081097e-01,5.620140e-02,-4.526901e+00,-4.497999e+00,4.042376e+00,4.379166e-01,4.179540e-01,4.850869e-02,-1.003067e+01,-2.451352e+00,-4.196015e-02,1.220354e-01,3.608618e-07,7.826391e-07,3.813614e-01,2.023860e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.767328e+00,-3.970268e+00,8.295810e-03,2.875959e+00,1.683407e-01,7.718662e-01,3.696093e-01,4.891554e-01,3.085139e-01,5.624824e-02,-4.536790e+00,-4.500391e+00,4.042309e+00,4.380345e-01,3.983279e-01,4.606571e-02,-1.001708e+01,-2.388091e+00,-1.065709e-01,1.159337e-01,3.632784e-07,7.914925e-07,3.622938e-01,2.039344e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.768314e+00,-3.969963e+00,8.351311e-03,2.871480e+00,1.692110e-01,7.705937e-01,3.686906e-01,4.915489e-01,3.088987e-01,5.629268e-02,-4.546665e+00,-4.502720e+00,4.042177e+00,4.381464e-01,3.785550e-01,4.362122e-02,-1.000374e+01,-2.324795e+00,-1.711458e-01,1.098321e-01,3.656950e-07,8.003458e-07,3.432261e-01,2.054828e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.769300e+00,-3.969658e+00,8.406855e-03,2.866991e+00,1.700807e-01,7.693141e-01,3.677679e-01,4.939384e-01,3.092640e-01,5.633470e-02,-4.556527e+00,-4.504987e+00,4.041982e+00,4.382522e-01,3.586375e-01,4.117579e-02,-9.990640e+00,-2.261464e+00,-2.356846e-01,1.037304e-01,3.681116e-07,8.091991e-07,3.241585e-01,2.070312e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.770287e+00,-3.969353e+00,8.462440e-03,2.862492e+00,1.709496e-01,7.680276e-01,3.668413e-01,4.963238e-01,3.096095e-01,5.637431e-02,-4.566377e+00,-4.507192e+00,4.041723e+00,4.383520e-01,3.385774e-01,3.872997e-02,-9.977786e+00,-2.198099e+00,-3.001875e-01,9.762875e-02,3.705282e-07,8.180524e-07,3.050908e-01,2.085796e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.771273e+00,-3.969048e+00,8.518062e-03,2.857984e+00,1.718179e-01,7.667340e-01,3.659109e-01,4.987051e-01,3.099352e-01,5.641151e-02,-4.576213e+00,-4.509334e+00,4.041400e+00,4.384458e-01,3.183770e-01,3.628432e-02,-9.965181e+00,-2.134698e+00,-3.646542e-01,9.152710e-02,3.729448e-07,8.269057e-07,2.860232e-01,2.101280e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.772260e+00,-3.968742e+00,8.573720e-03,2.853466e+00,1.726855e-01,7.654336e-01,3.649765e-01,5.010821e-01,3.102409e-01,5.644629e-02,-4.586038e+00,-4.511414e+00,4.041014e+00,4.385336e-01,2.980383e-01,3.383940e-02,-9.952823e+00,-2.071263e+00,-4.290849e-01,8.542545e-02,3.753613e-07,8.357591e-07,2.669555e-01,2.116764e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.773246e+00,-3.968436e+00,8.629412e-03,2.848938e+00,1.735524e-01,7.641262e-01,3.640384e-01,5.034549e-01,3.105264e-01,5.647867e-02,-4.595850e+00,-4.513431e+00,4.040564e+00,4.386153e-01,2.775634e-01,3.139577e-02,-9.940716e+00,-2.007793e+00,-4.934794e-01,7.932380e-02,3.777779e-07,8.446124e-07,2.478879e-01,2.132248e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.774232e+00,-3.968129e+00,8.685134e-03,2.844401e+00,1.744186e-01,7.628119e-01,3.630964e-01,5.058233e-01,3.107918e-01,5.650863e-02,-4.605651e+00,-4.515385e+00,4.040051e+00,4.386911e-01,2.569546e-01,2.895398e-02,-9.928860e+00,-1.944288e+00,-5.578376e-01,7.322215e-02,3.801945e-07,8.534657e-07,2.288202e-01,2.147732e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.775219e+00,-3.967822e+00,8.740885e-03,2.839854e+00,1.752840e-01,7.614907e-01,3.621505e-01,5.081874e-01,3.110367e-01,5.653619e-02,-4.615440e+00,-4.517277e+00,4.039474e+00,4.387608e-01,2.362141e-01,2.651461e-02,-9.917256e+00,-1.880748e+00,-6.221597e-01,6.712050e-02,3.826111e-07,8.623190e-07,2.097526e-01,2.163216e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.776205e+00,-3.967516e+00,8.796662e-03,2.835297e+00,1.761486e-01,7.601627e-01,3.612009e-01,5.105470e-01,3.112612e-01,5.656134e-02,-4.625217e+00,-4.519106e+00,4.038834e+00,4.388245e-01,2.153440e-01,2.407820e-02,-9.905906e+00,-1.817174e+00,-6.864454e-01,6.101885e-02,3.850277e-07,8.711724e-07,1.906849e-01,2.178700e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.777191e+00,-3.967208e+00,8.852463e-03,2.830731e+00,1.770124e-01,7.588279e-01,3.602475e-01,5.129021e-01,3.114649e-01,5.658409e-02,-4.634984e+00,-4.520872e+00,4.038131e+00,4.388821e-01,1.943466e-01,2.164533e-02,-9.894811e+00,-1.753564e+00,-7.506947e-01,5.491720e-02,3.874442e-07,8.800257e-07,1.716173e-01,2.194184e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.778178e+00,-3.966901e+00,8.908286e-03,2.826155e+00,1.778753e-01,7.574863e-01,3.592904e-01,5.152526e-01,3.116480e-01,5.660444e-02,-4.644739e+00,-4.522575e+00,4.037364e+00,4.389338e-01,1.732240e-01,1.921655e-02,-9.883972e+00,-1.689920e+00,-8.149078e-01,4.881555e-02,3.898608e-07,8.888790e-07,1.525497e-01,2.209668e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.779164e+00,-3.966594e+00,8.964127e-03,2.821570e+00,1.787375e-01,7.561380e-01,3.583295e-01,5.175985e-01,3.118101e-01,5.662240e-02,-4.654484e+00,-4.524216e+00,4.036533e+00,4.389795e-01,1.519786e-01,1.679243e-02,-9.873390e+00,-1.626241e+00,-8.790843e-01,4.271390e-02,3.922774e-07,8.977323e-07,1.334820e-01,2.225152e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.780151e+00,-3.966286e+00,9.019986e-03,2.816975e+00,1.795987e-01,7.547830e-01,3.573649e-01,5.199397e-01,3.119513e-01,5.663797e-02,-4.664219e+00,-4.525794e+00,4.035640e+00,4.390191e-01,1.306126e-01,1.437353e-02,-9.863066e+00,-1.562527e+00,-9.432245e-01,3.661225e-02,3.946940e-07,9.065857e-07,1.144144e-01,2.240636e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.781137e+00,-3.965978e+00,9.075858e-03,2.812370e+00,1.804591e-01,7.534213e-01,3.563966e-01,5.222762e-01,3.120713e-01,5.665116e-02,-4.673944e+00,-4.527309e+00,4.034683e+00,4.390527e-01,1.091282e-01,1.196041e-02,-9.853002e+00,-1.498779e+00,-1.007328e+00,3.051060e-02,3.971106e-07,9.154390e-07,9.534672e-02,2.256120e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.782123e+00,-3.965670e+00,9.131743e-03,2.807756e+00,1.813186e-01,7.520529e-01,3.554245e-01,5.246078e-01,3.121701e-01,5.666196e-02,-4.683659e+00,-4.528761e+00,4.033663e+00,4.390803e-01,8.752780e-02,9.553639e-03,-9.843198e+00,-1.434996e+00,-1.071395e+00,2.440895e-02,3.995271e-07,9.242923e-07,7.627907e-02,2.271604e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.783110e+00,-3.965362e+00,9.187637e-03,2.803132e+00,1.821771e-01,7.506779e-01,3.544489e-01,5.269347e-01,3.122475e-01,5.667040e-02,-4.693364e+00,-4.530151e+00,4.032580e+00,4.391018e-01,6.581363e-02,7.153774e-03,-9.833655e+00,-1.371178e+00,-1.135426e+00,1.830730e-02,4.019437e-07,9.331456e-07,5.721142e-02,2.287088e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.784096e+00,-3.965054e+00,9.243539e-03,2.798498e+00,1.830347e-01,7.492964e-01,3.534695e-01,5.292566e-01,3.123034e-01,5.667647e-02,-4.703060e+00,-4.531477e+00,4.031434e+00,4.391174e-01,4.398800e-02,4.761379e-03,-9.824374e+00,-1.307325e+00,-1.199420e+00,1.220565e-02,4.043603e-07,9.419989e-07,3.814378e-02,2.302572e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.785083e+00,-3.964746e+00,9.299446e-03,2.793855e+00,1.838914e-01,7.479083e-01,3.524866e-01,5.315735e-01,3.123378e-01,5.668019e-02,-4.712747e+00,-4.532740e+00,4.030224e+00,4.391269e-01,2.205325e-02,2.377019e-03,-9.815357e+00,-1.243438e+00,-1.263377e+00,6.104001e-03,4.067769e-07,9.508523e-07,1.907613e-02,2.318056e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.786069e+00,-3.964438e+00,9.355355e-03,2.789203e+00,1.847470e-01,7.465136e-01,3.515000e-01,5.338854e-01,3.123505e-01,5.668156e-02,-4.722425e+00,-4.533940e+00,4.028952e+00,4.391304e-01,1.168713e-05,1.254330e-06,-9.806605e+00,-1.179516e+00,-1.327298e+00,2.351479e-06,4.091935e-07,9.597056e-07,8.483918e-06,2.333540e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.787055e+00,-3.964130e+00,9.411266e-03,2.784540e+00,1.856017e-01,7.451125e-01,3.505098e-01,5.361923e-01,3.123677e-01,5.668339e-02,-4.732105e+00,-4.535092e+00,4.027692e+00,4.391293e-01,4.181927e-02,4.468954e-03,-9.822627e+00,-1.149846e+00,-1.207647e+00,-2.810084e-03,4.190167e-07,2.239343e-02,1.361179e-02,5.454910e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.788042e+00,-3.963822e+00,9.467180e-03,2.779869e+00,1.864553e-01,7.437049e-01,3.495161e-01,5.384941e-01,3.124262e-01,5.668963e-02,-4.741800e+00,-4.536214e+00,4.026550e+00,4.391254e-01,8.381961e-02,8.918315e-03,-9.838148e+00,-1.120203e+00,-1.087979e+00,-5.622520e-03,4.288400e-07,4.478589e-02,2.721509e-02,8.576280e-07,0.0,0.0,0.0,0.0,0.0,0.0,
2.789028e+00,-3.963514e+00,9.523102e-03,2.775187e+00,1.873078e-01,7.422908e-01,3.485189e-01,5.407908e-01,3.125262e-01,5.670025e-02,-4.751511e+00,-4.537306e+00,4.025526e+00,4.391187e-01,1.260083e-01,1.334830e-02,-9.853164e+00,-1.090587e+00,-9.682935e-01,-8.434956e-03,4.386633e-07,6.717836e-02,4.081839e-02,1.169765e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.790015e+00,-3.963205e+00,9.579037e-03,2.770497e+00,1.881592e-01,7.408702e-01,3.475181e-01,5.430825e-01,3.126679e-01,5.671523e-02,-4.761236e+00,-4.538370e+00,4.024620e+00,4.391092e-01,1.683808e-01,1.775791e-02,-9.867674e+00,-1.060998e+00,-8.485913e-01,-1.124739e-02,4.484866e-07,8.957083e-02,5.442169e-02,1.481902e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.791001e+00,-3.962897e+00,9.634988e-03,2.765796e+00,1.890095e-01,7.394431e-01,3.465138e-01,5.453692e-01,3.128514e-01,5.673456e-02,-4.770975e+00,-4.539404e+00,4.023832e+00,4.390969e-01,2.109327e-01,2.214613e-02,-9.881678e+00,-1.031436e+00,-7.288722e-01,-1.405983e-02,4.583098e-07,1.119633e-01,6.802500e-02,1.794039e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.791987e+00,-3.962588e+00,9.690960e-03,2.761086e+00,1.898585e-01,7.380094e-01,3.455061e-01,5.476508e-01,3.130771e-01,5.675820e-02,-4.780728e+00,-4.540410e+00,4.023162e+00,4.390819e-01,2.536594e-01,2.651200e-02,-9.895172e+00,-1.001902e+00,-6.091362e-01,-1.687226e-02,4.681331e-07,1.343558e-01,8.162830e-02,2.106176e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.792974e+00,-3.962279e+00,9.746957e-03,2.756366e+00,1.907063e-01,7.365691e-01,3.444950e-01,5.499275e-01,3.133449e-01,5.678614e-02,-4.790494e+00,-4.541386e+00,4.022611e+00,4.390641e-01,2.965566e-01,3.085457e-02,-9.908156e+00,-9.723941e-01,-4.893832e-01,-1.968470e-02,4.779564e-07,1.567482e-01,9.523160e-02,2.418313e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.793960e+00,-3.961970e+00,9.802983e-03,2.751637e+00,1.915529e-01,7.351222e-01,3.434804e-01,5.521992e-01,3.136551e-01,5.681835e-02,-4.800272e+00,-4.542333e+00,4.022177e+00,4.390435e-01,3.396196e-01,3.517291e-02,-9.920628e+00,-9.429139e-01,-3.696133e-01,-2.249714e-02,4.877797e-07,1.791407e-01,1.088349e-01,2.730450e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.794946e+00,-3.961661e+00,9.859043e-03,2.746898e+00,1.923981e-01,7.336688e-01,3.424625e-01,5.544660e-01,3.140078e-01,5.685481e-02,-4.810063e+00,-4.543251e+00,4.021862e+00,4.390202e-01,3.828440e-01,3.946609e-02,-9.932586e+00,-9.134607e-01,-2.498265e-01,-2.530957e-02,4.976029e-07,2.015332e-01,1.224382e-01,3.042587e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.795933e+00,-3.961351e+00,9.915141e-03,2.742150e+00,1.932420e-01,7.322087e-01,3.414412e-01,5.567278e-01,3.144033e-01,5.689549e-02,-4.819865e+00,-4.544140e+00,4.021665e+00,4.389941e-01,4.262252e-01,4.373323e-02,-9.944029e+00,-8.840348e-01,-1.300227e-01,-2.812201e-02,5.074262e-07,2.239256e-01,1.360415e-01,3.354724e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.796919e+00,-3.961040e+00,9.971280e-03,2.737391e+00,1.940845e-01,7.307419e-01,3.404167e-01,5.589847e-01,3.148416e-01,5.694038e-02,-4.829678e+00,-4.545000e+00,4.021586e+00,4.389652e-01,4.697587e-01,4.797345e-02,-9.954956e+00,-8.546359e-01,-1.020197e-02,-3.093444e-02,5.172495e-07,2.463181e-01,1.496448e-01,3.666861e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.797906e+00,-3.960730e+00,1.002747e-02,2.732623e+00,1.949255e-01,7.292685e-01,3.393888e-01,5.612367e-01,3.153229e-01,5.698943e-02,-4.839502e+00,-4.545831e+00,4.021625e+00,4.389335e-01,5.134399e-01,5.218591e-02,-9.965365e+00,-8.252643e-01,1.096357e-01,-3.374688e-02,5.270728e-07,2.687106e-01,1.632481e-01,3.978997e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.798892e+00,-3.960418e+00,1.008370e-02,2.727846e+00,1.957651e-01,7.277885e-01,3.383576e-01,5.634838e-01,3.158473e-01,5.704263e-02,-4.849336e+00,-4.546633e+00,4.021782e+00,4.388991e-01,5.572642e-01,5.636977e-02,-9.975255e+00,-7.959198e-01,2.294902e-01,-3.655932e-02,5.368960e-07,2.911030e-01,1.768514e-01,4.291134e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.799878e+00,-3.960107e+00,1.013999e-02,2.723058e+00,1.966032e-01,7.263017e-01,3.373233e-01,5.657261e-01,3.164151e-01,5.709994e-02,-4.859179e+00,-4.547406e+00,4.022058e+00,4.388618e-01,6.012271e-01,6.052421e-02,-9.984624e+00,-7.666024e-01,3.493617e-01,-3.937175e-02,5.467193e-07,3.134955e-01,1.904547e-01,4.603271e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.800865e+00,-3.959794e+00,1.019634e-02,2.718261e+00,1.974397e-01,7.248082e-01,3.362857e-01,5.679635e-01,3.170262e-01,5.716134e-02,-4.869031e+00,-4.548150e+00,4.022452e+00,4.388218e-01,6.453240e-01,6.464845e-02,-9.993471e+00,-7.373122e-01,4.692501e-01,-4.218419e-02,5.565426e-07,3.358880e-01,2.040580e-01,4.915408e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.801851e+00,-3.959481e+00,1.025275e-02,2.713454e+00,1.982747e-01,7.233080e-01,3.352449e-01,5.701960e-01,3.176809e-01,5.722680e-02,-4.878892e+00,-4.548865e+00,4.022964e+00,4.387791e-01,6.895502e-01,6.874171e-02,-1.000179e+01,-7.080491e-01,5.891553e-01,-4.499662e-02,5.663659e-07,3.582804e-01,2.176613e-01,5.227545e-06,0.0,0.0,0.0,0.0,0.0,0.0,
