t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.499306e+00,-2.444602e+00,6.228998e-03,3.676278e+00,2.680384e-01,2.133696e-01,1.234103e-01,9.313424e-01,1.563886e+00,4.729247e-02,-3.185999e+00,-2.341675e+00,2.905326e+00,1.173482e-01,1.826203e+00,4.549454e-01,-6.346069e+00,1.928607e+00,-6.815420e+00,-1.646753e-01,1.252216e+00,5.807671e-01,7.734652e-05,1.318296e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.500284e+00,-2.443072e+00,6.275419e-03,3.673160e+00,2.680536e-01,2.117481e-01,1.227124e-01,9.318002e-01,1.565676e+00,4.773920e-02,-3.192182e+00,-2.339760e+00,2.898658e+00,1.171849e-01,1.837478e+00,4.596366e-01,-6.293652e+00,2.001229e+00,-6.824191e+00,-1.701720e-01,1.262184e+00,6.001257e-01,7.971717e-05,1.330442e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.501261e+00,-2.441541e+00,6.322279e-03,3.670037e+00,2.680682e-01,2.101291e-01,1.220141e-01,9.322541e-01,1.567477e+00,4.819049e-02,-3.198314e+00,-2.337774e+00,2.891983e+00,1.170163e-01,1.848421e+00,4.642781e-01,-6.241115e+00,2.073860e+00,-6.832949e+00,-1.756686e-01,1.272151e+00,6.194842e-01,8.208782e-05,1.342589e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.502239e+00,-2.440008e+00,6.369582e-03,3.666907e+00,2.680822e-01,2.085128e-01,1.213155e-01,9.327041e-01,1.569289e+00,4.864630e-02,-3.204395e+00,-2.335717e+00,2.885298e+00,1.168423e-01,1.859032e+00,4.688695e-01,-6.188460e+00,2.146501e+00,-6.841693e+00,-1.811652e-01,1.282118e+00,6.388427e-01,8.445846e-05,1.354735e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.503217e+00,-2.438473e+00,6.417332e-03,3.663772e+00,2.680956e-01,2.068990e-01,1.206165e-01,9.331502e-01,1.571111e+00,4.910659e-02,-3.210424e+00,-2.333588e+00,2.878605e+00,1.166629e-01,1.869311e+00,4.734105e-01,-6.135689e+00,2.219151e+00,-6.850424e+00,-1.866619e-01,1.292085e+00,6.582012e-01,8.682911e-05,1.366881e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.504195e+00,-2.436936e+00,6.465534e-03,3.660630e+00,2.681083e-01,2.052879e-01,1.199173e-01,9.335923e-01,1.572943e+00,4.957129e-02,-3.216402e+00,-2.331389e+00,2.871904e+00,1.164782e-01,1.879260e+00,4.779008e-01,-6.082805e+00,2.291810e+00,-6.859141e+00,-1.921585e-01,1.302052e+00,6.775598e-01,8.919976e-05,1.379028e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.505172e+00,-2.435397e+00,6.514192e-03,3.657483e+00,2.681204e-01,2.036795e-01,1.192179e-01,9.340306e-01,1.574784e+00,5.004036e-02,-3.222328e+00,-2.329119e+00,2.865194e+00,1.162881e-01,1.888878e+00,4.823402e-01,-6.029809e+00,2.364479e+00,-6.867845e+00,-1.976551e-01,1.312020e+00,6.969183e-01,9.157041e-05,1.391174e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.506150e+00,-2.433857e+00,6.563311e-03,3.654330e+00,2.681319e-01,2.020738e-01,1.185182e-01,9.344650e-01,1.576640e+00,5.051501e-02,-3.228192e+00,-2.326797e+00,2.858487e+00,1.160959e-01,1.910204e+00,4.898147e-01,-5.952417e+00,2.388013e+00,-6.849449e+00,-1.948568e-01,1.322616e+00,7.135995e-01,1.774795e-02,1.409540e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.507128e+00,-2.432314e+00,6.612897e-03,3.651171e+00,2.681428e-01,2.004708e-01,1.178184e-01,9.348956e-01,1.578516e+00,5.099694e-02,-3.233980e+00,-2.324453e+00,2.851797e+00,1.159066e-01,1.931025e+00,4.972185e-01,-5.874829e+00,2.411539e+00,-6.831055e+00,-1.920584e-01,1.333212e+00,7.302808e-01,3.540433e-02,1.427906e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.508105e+00,-2.430770e+00,6.662957e-03,3.648007e+00,2.681530e-01,1.988704e-01,1.171184e-01,9.353223e-01,1.580412e+00,5.148607e-02,-3.239692e+00,-2.322085e+00,2.845126e+00,1.157199e-01,1.951343e+00,5.045508e-01,-5.797050e+00,2.435057e+00,-6.812664e+00,-1.892601e-01,1.343808e+00,7.469620e-01,5.306071e-02,1.446272e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.509083e+00,-2.429224e+00,6.713498e-03,3.644837e+00,2.681627e-01,1.972728e-01,1.164183e-01,9.357452e-01,1.582328e+00,5.198235e-02,-3.245328e+00,-2.319695e+00,2.838472e+00,1.155360e-01,1.971158e+00,5.118110e-01,-5.719080e+00,2.458567e+00,-6.794277e+00,-1.864618e-01,1.354404e+00,7.636432e-01,7.071709e-02,1.464637e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.510061e+00,-2.427676e+00,6.764527e-03,3.641662e+00,2.681716e-01,1.956779e-01,1.157180e-01,9.361642e-01,1.584263e+00,5.248570e-02,-3.250888e+00,-2.317282e+00,2.831837e+00,1.153549e-01,1.990470e+00,5.189985e-01,-5.640925e+00,2.482069e+00,-6.775892e+00,-1.836634e-01,1.365000e+00,7.803244e-01,8.837346e-02,1.483003e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.511039e+00,-2.426126e+00,6.816052e-03,3.638481e+00,2.681800e-01,1.940857e-01,1.150176e-01,9.365795e-01,1.586217e+00,5.299604e-02,-3.256372e+00,-2.314845e+00,2.825219e+00,1.151764e-01,2.009280e+00,5.261126e-01,-5.562588e+00,2.505562e+00,-6.757511e+00,-1.808651e-01,1.375597e+00,7.970057e-01,1.060298e-01,1.501369e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.512016e+00,-2.424575e+00,6.868078e-03,3.635295e+00,2.681877e-01,1.924962e-01,1.143172e-01,9.369910e-01,1.588189e+00,5.351331e-02,-3.261778e+00,-2.312386e+00,2.818620e+00,1.150007e-01,2.027588e+00,5.331528e-01,-5.484070e+00,2.529047e+00,-6.739133e+00,-1.780667e-01,1.386193e+00,8.136869e-01,1.236862e-01,1.519735e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.512994e+00,-2.423021e+00,6.920613e-03,3.632104e+00,2.681948e-01,1.909094e-01,1.136166e-01,9.373988e-01,1.590179e+00,5.403744e-02,-3.267108e+00,-2.309904e+00,2.812038e+00,1.148278e-01,2.045395e+00,5.401184e-01,-5.405377e+00,2.552525e+00,-6.720757e+00,-1.752684e-01,1.396789e+00,8.303681e-01,1.413426e-01,1.538101e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.513972e+00,-2.421466e+00,6.973663e-03,3.628907e+00,2.682012e-01,1.893254e-01,1.129160e-01,9.378027e-01,1.592186e+00,5.456834e-02,-3.272361e+00,-2.307398e+00,2.805475e+00,1.146575e-01,2.062701e+00,5.470088e-01,-5.326510e+00,2.575994e+00,-6.702385e+00,-1.724700e-01,1.407385e+00,8.470494e-01,1.589990e-01,1.556467e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.514950e+00,-2.419908e+00,7.027234e-03,3.625706e+00,2.682070e-01,1.877441e-01,1.122153e-01,9.382030e-01,1.594210e+00,5.510595e-02,-3.277537e+00,-2.304870e+00,2.798929e+00,1.144901e-01,2.079508e+00,5.538236e-01,-5.247472e+00,2.599455e+00,-6.684015e+00,-1.696717e-01,1.417981e+00,8.637306e-01,1.766554e-01,1.574832e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.515927e+00,-2.418348e+00,7.081334e-03,3.622499e+00,2.682121e-01,1.861655e-01,1.115146e-01,9.385996e-01,1.596249e+00,5.565019e-02,-3.282635e+00,-2.302319e+00,2.792401e+00,1.143253e-01,2.095815e+00,5.605622e-01,-5.168268e+00,2.622909e+00,-6.665649e+00,-1.668733e-01,1.428577e+00,8.804118e-01,1.943117e-01,1.593198e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.516905e+00,-2.416787e+00,7.135969e-03,3.619288e+00,2.682166e-01,1.845897e-01,1.108139e-01,9.389924e-01,1.598305e+00,5.620099e-02,-3.287656e+00,-2.299745e+00,2.785892e+00,1.141633e-01,2.111623e+00,5.672239e-01,-5.088900e+00,2.646354e+00,-6.647286e+00,-1.640750e-01,1.439174e+00,8.970931e-01,2.119681e-01,1.611564e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.517883e+00,-2.415223e+00,7.191145e-03,3.616071e+00,2.682205e-01,1.830166e-01,1.101132e-01,9.393816e-01,1.600376e+00,5.675827e-02,-3.292599e+00,-2.297148e+00,2.779400e+00,1.140040e-01,2.126932e+00,5.738084e-01,-5.009371e+00,2.669792e+00,-6.628926e+00,-1.612767e-01,1.449770e+00,9.137743e-01,2.296245e-01,1.629930e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.518860e+00,-2.413658e+00,7.246869e-03,3.612850e+00,2.682237e-01,1.814462e-01,1.094125e-01,9.397671e-01,1.602462e+00,5.732196e-02,-3.297465e+00,-2.294528e+00,2.772926e+00,1.138475e-01,2.141744e+00,5.803151e-01,-4.929684e+00,2.693222e+00,-6.610568e+00,-1.584783e-01,1.460366e+00,9.304555e-01,2.472809e-01,1.648296e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.519838e+00,-2.412090e+00,7.303146e-03,3.609624e+00,2.682263e-01,1.798786e-01,1.087119e-01,9.401490e-01,1.604562e+00,5.789198e-02,-3.302252e+00,-2.291885e+00,2.766470e+00,1.136936e-01,2.156059e+00,5.867434e-01,-4.849843e+00,2.716644e+00,-6.592214e+00,-1.556800e-01,1.470962e+00,9.471368e-01,2.649373e-01,1.666662e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.520816e+00,-2.410520e+00,7.359983e-03,3.606393e+00,2.682282e-01,1.783137e-01,1.080112e-01,9.405272e-01,1.606675e+00,5.846825e-02,-3.306961e+00,-2.289220e+00,2.760032e+00,1.135426e-01,2.169877e+00,5.930929e-01,-4.769850e+00,2.740058e+00,-6.573863e+00,-1.528816e-01,1.481558e+00,9.638180e-01,2.825936e-01,1.685027e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.521794e+00,-2.408949e+00,7.417386e-03,3.603158e+00,2.682295e-01,1.767516e-01,1.073107e-01,9.409018e-01,1.608802e+00,5.905069e-02,-3.311592e+00,-2.286531e+00,2.753612e+00,1.133942e-01,2.183200e+00,5.993632e-01,-4.689708e+00,2.763465e+00,-6.555514e+00,-1.500833e-01,1.492154e+00,9.804992e-01,3.002500e-01,1.703393e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.522771e+00,-2.407375e+00,7.475361e-03,3.599918e+00,2.682301e-01,1.751923e-01,1.066103e-01,9.412728e-01,1.610942e+00,5.963924e-02,-3.316145e+00,-2.283820e+00,2.747210e+00,1.132486e-01,2.196027e+00,6.055538e-01,-4.609421e+00,2.786864e+00,-6.537169e+00,-1.472849e-01,1.502750e+00,9.971805e-01,3.179064e-01,1.721759e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.523749e+00,-2.405799e+00,7.533914e-03,3.596674e+00,2.682301e-01,1.736356e-01,1.059099e-01,9.416403e-01,1.613094e+00,6.023380e-02,-3.320619e+00,-2.281085e+00,2.740826e+00,1.131058e-01,2.208361e+00,6.116642e-01,-4.528991e+00,2.810255e+00,-6.518826e+00,-1.444866e-01,1.513347e+00,1.013862e+00,3.355628e-01,1.740125e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.524727e+00,-2.404221e+00,7.593051e-03,3.593426e+00,2.682294e-01,1.720818e-01,1.052097e-01,9.420041e-01,1.615258e+00,6.083431e-02,-3.325014e+00,-2.278328e+00,2.734460e+00,1.129656e-01,2.220200e+00,6.176939e-01,-4.448422e+00,2.833639e+00,-6.500487e+00,-1.416883e-01,1.523943e+00,1.030543e+00,3.532191e-01,1.758491e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.525705e+00,-2.402641e+00,7.652777e-03,3.590173e+00,2.682280e-01,1.705307e-01,1.045096e-01,9.423644e-01,1.617434e+00,6.144067e-02,-3.329331e+00,-2.275548e+00,2.728112e+00,1.128283e-01,2.231547e+00,6.236427e-01,-4.367716e+00,2.857016e+00,-6.482150e+00,-1.388899e-01,1.534539e+00,1.047224e+00,3.708755e-01,1.776857e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.526682e+00,-2.401058e+00,7.713098e-03,3.586916e+00,2.682260e-01,1.689824e-01,1.038096e-01,9.427212e-01,1.619620e+00,6.205283e-02,-3.333568e+00,-2.272745e+00,2.721782e+00,1.126936e-01,2.242402e+00,6.295100e-01,-4.286876e+00,2.880384e+00,-6.463817e+00,-1.360916e-01,1.545135e+00,1.063905e+00,3.885319e-01,1.795222e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.527660e+00,-2.399474e+00,7.774021e-03,3.583655e+00,2.682234e-01,1.674368e-01,1.031098e-01,9.430745e-01,1.621817e+00,6.267068e-02,-3.337727e+00,-2.269919e+00,2.715469e+00,1.125617e-01,2.252765e+00,6.352956e-01,-4.205905e+00,2.903746e+00,-6.445486e+00,-1.332932e-01,1.555731e+00,1.080587e+00,4.061883e-01,1.813588e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.528638e+00,-2.397887e+00,7.835549e-03,3.580390e+00,2.682201e-01,1.658941e-01,1.024102e-01,9.434242e-01,1.624024e+00,6.329416e-02,-3.341806e+00,-2.267071e+00,2.709175e+00,1.124325e-01,2.262638e+00,6.409989e-01,-4.124807e+00,2.927100e+00,-6.427158e+00,-1.304949e-01,1.566327e+00,1.097268e+00,4.238447e-01,1.831954e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.529615e+00,-2.396299e+00,7.897690e-03,3.577121e+00,2.682161e-01,1.643540e-01,1.017108e-01,9.437705e-01,1.626240e+00,6.392318e-02,-3.345806e+00,-2.264199e+00,2.702898e+00,1.123060e-01,2.272021e+00,6.466196e-01,-4.043583e+00,2.950447e+00,-6.408834e+00,-1.276965e-01,1.576924e+00,1.113949e+00,4.415010e-01,1.850320e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.530593e+00,-2.394708e+00,7.960447e-03,3.573848e+00,2.682115e-01,1.628168e-01,1.010116e-01,9.441133e-01,1.628465e+00,6.455766e-02,-3.349726e+00,-2.261305e+00,2.696640e+00,1.121823e-01,2.280915e+00,6.521575e-01,-3.962238e+00,2.973786e+00,-6.390512e+00,-1.248982e-01,1.587520e+00,1.130630e+00,4.591574e-01,1.868686e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.531571e+00,-2.393115e+00,8.023828e-03,3.570572e+00,2.682062e-01,1.612823e-01,1.003126e-01,9.444527e-01,1.630698e+00,6.519753e-02,-3.353567e+00,-2.258388e+00,2.690399e+00,1.120614e-01,2.289321e+00,6.576121e-01,-3.880773e+00,2.997118e+00,-6.372193e+00,-1.220999e-01,1.598116e+00,1.147312e+00,4.768138e-01,1.887052e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.532549e+00,-2.391519e+00,8.087836e-03,3.567291e+00,2.682002e-01,1.597507e-01,9.961391e-02,9.447886e-01,1.632940e+00,6.584269e-02,-3.357328e+00,-2.255448e+00,2.684176e+00,1.119431e-01,2.297240e+00,6.629831e-01,-3.799193e+00,3.020443e+00,-6.353877e+00,-1.193015e-01,1.608712e+00,1.163993e+00,4.944702e-01,1.905417e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.533526e+00,-2.389922e+00,8.152477e-03,3.564007e+00,2.681936e-01,1.582218e-01,9.891546e-02,9.451210e-01,1.635189e+00,6.649307e-02,-3.361009e+00,-2.252486e+00,2.677971e+00,1.118276e-01,2.304672e+00,6.682702e-01,-3.717498e+00,3.043761e+00,-6.335563e+00,-1.165032e-01,1.619308e+00,1.180674e+00,5.121266e-01,1.923783e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.534504e+00,-2.388322e+00,8.217756e-03,3.560719e+00,2.681863e-01,1.566957e-01,9.821728e-02,9.454501e-01,1.637445e+00,6.714858e-02,-3.364611e+00,-2.249500e+00,2.671784e+00,1.117148e-01,2.311620e+00,6.734731e-01,-3.635693e+00,3.067071e+00,-6.317253e+00,-1.137048e-01,1.629904e+00,1.197355e+00,5.297829e-01,1.942149e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.535482e+00,-2.386720e+00,8.283678e-03,3.557428e+00,2.681784e-01,1.551723e-01,9.751941e-02,9.457758e-01,1.639708e+00,6.780915e-02,-3.368132e+00,-2.246492e+00,2.665615e+00,1.116048e-01,2.318082e+00,6.785915e-01,-3.553781e+00,3.090375e+00,-6.298945e+00,-1.109065e-01,1.640501e+00,1.214036e+00,5.474393e-01,1.960515e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.536460e+00,-2.385116e+00,8.350248e-03,3.554134e+00,2.681698e-01,1.536518e-01,9.682184e-02,9.460981e-01,1.641977e+00,6.847469e-02,-3.371573e+00,-2.243461e+00,2.659464e+00,1.114975e-01,2.324061e+00,6.836252e-01,-3.471763e+00,3.113671e+00,-6.280641e+00,-1.081081e-01,1.651097e+00,1.230718e+00,5.650957e-01,1.978881e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.537437e+00,-2.383510e+00,8.417470e-03,3.550836e+00,2.681605e-01,1.521340e-01,9.612460e-02,9.464171e-01,1.644252e+00,6.914511e-02,-3.374934e+00,-2.240407e+00,2.653330e+00,1.113929e-01,2.329557e+00,6.885738e-01,-3.389643e+00,3.136961e+00,-6.262339e+00,-1.053098e-01,1.661693e+00,1.247399e+00,5.827521e-01,1.997247e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.538415e+00,-2.381901e+00,8.485350e-03,3.547535e+00,2.681506e-01,1.506191e-01,9.542771e-02,9.467327e-01,1.646531e+00,6.982034e-02,-3.378215e+00,-2.237330e+00,2.647215e+00,1.112911e-01,2.334572e+00,6.934371e-01,-3.307424e+00,3.160243e+00,-6.244040e+00,-1.025115e-01,1.672289e+00,1.264080e+00,6.004085e-01,2.015612e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.539393e+00,-2.380290e+00,8.553892e-03,3.544231e+00,2.681400e-01,1.491069e-01,9.473118e-02,9.470449e-01,1.648816e+00,7.050029e-02,-3.381415e+00,-2.234231e+00,2.641118e+00,1.111920e-01,2.339106e+00,6.982150e-01,-3.225108e+00,3.183518e+00,-6.225743e+00,-9.971312e-02,1.682885e+00,1.280761e+00,6.180648e-01,2.033978e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.540370e+00,-2.378677e+00,8.623101e-03,3.540923e+00,2.681287e-01,1.475976e-01,9.403502e-02,9.473539e-01,1.651105e+00,7.118487e-02,-3.384535e+00,-2.231109e+00,2.635038e+00,1.110957e-01,2.343160e+00,7.029071e-01,-3.142698e+00,3.206786e+00,-6.207450e+00,-9.691477e-02,1.693481e+00,1.297443e+00,6.357212e-01,2.052344e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.541348e+00,-2.377062e+00,8.692981e-03,3.537613e+00,2.681167e-01,1.460910e-01,9.333926e-02,9.476595e-01,1.653394e+00,7.187302e-02,-3.387583e+00,-2.227958e+00,2.628963e+00,1.110003e-01,2.338703e+00,7.050917e-01,-3.083287e+00,3.244450e+00,-6.220217e+00,-9.845932e-02,1.703807e+00,1.311354e+00,6.416620e-01,2.065813e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.542326e+00,-2.375445e+00,8.763534e-03,3.534299e+00,2.681041e-01,1.445872e-01,9.264391e-02,9.479619e-01,1.655679e+00,7.256328e-02,-3.390574e+00,-2.224771e+00,2.622877e+00,1.109034e-01,2.333923e+00,7.072123e-01,-3.023843e+00,3.282116e+00,-6.232979e+00,-1.000039e-01,1.714132e+00,1.325265e+00,6.476027e-01,2.079282e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.543304e+00,-2.373825e+00,8.834763e-03,3.530983e+00,2.680909e-01,1.430863e-01,9.194899e-02,9.482610e-01,1.657958e+00,7.325558e-02,-3.393506e+00,-2.221546e+00,2.616777e+00,1.108050e-01,2.328820e+00,7.092689e-01,-2.964369e+00,3.319785e+00,-6.245736e+00,-1.015484e-01,1.724458e+00,1.339176e+00,6.535435e-01,2.092751e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.544281e+00,-2.372203e+00,8.906670e-03,3.527664e+00,2.680769e-01,1.415882e-01,9.125452e-02,9.485569e-01,1.660233e+00,7.394987e-02,-3.396380e+00,-2.218285e+00,2.610665e+00,1.107051e-01,2.323396e+00,7.112614e-01,-2.904865e+00,3.357456e+00,-6.258490e+00,-1.030930e-01,1.734783e+00,1.353087e+00,6.594842e-01,2.106220e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.545259e+00,-2.370579e+00,8.979256e-03,3.524342e+00,2.680623e-01,1.400930e-01,9.056052e-02,9.488495e-01,1.662503e+00,7.464609e-02,-3.399196e+00,-2.214987e+00,2.604541e+00,1.106037e-01,2.317652e+00,7.131898e-01,-2.845333e+00,3.395131e+00,-6.271238e+00,-1.046375e-01,1.745108e+00,1.366998e+00,6.654250e-01,2.119689e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.546237e+00,-2.368952e+00,9.052524e-03,3.521018e+00,2.680471e-01,1.386007e-01,8.986700e-02,9.491388e-01,1.664766e+00,7.534416e-02,-3.401954e+00,-2.211652e+00,2.598404e+00,1.105007e-01,2.311589e+00,7.150539e-01,-2.785777e+00,3.432808e+00,-6.283982e+00,-1.061821e-01,1.755434e+00,1.380909e+00,6.713657e-01,2.133158e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.547215e+00,-2.367324e+00,9.126476e-03,3.517690e+00,2.680312e-01,1.371112e-01,8.917399e-02,9.494250e-01,1.667024e+00,7.604403e-02,-3.404653e+00,-2.208281e+00,2.592255e+00,1.103963e-01,2.305208e+00,7.168538e-01,-2.726196e+00,3.470488e+00,-6.296722e+00,-1.077266e-01,1.765759e+00,1.394820e+00,6.773065e-01,2.146627e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.548192e+00,-2.365693e+00,9.201112e-03,3.514360e+00,2.680146e-01,1.356247e-01,8.848151e-02,9.497079e-01,1.669275e+00,7.674563e-02,-3.407294e+00,-2.204872e+00,2.586093e+00,1.102903e-01,2.298510e+00,7.185895e-01,-2.666593e+00,3.508170e+00,-6.309457e+00,-1.092712e-01,1.776084e+00,1.408731e+00,6.832473e-01,2.160096e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.549170e+00,-2.364060e+00,9.276434e-03,3.511028e+00,2.679974e-01,1.341411e-01,8.778957e-02,9.499877e-01,1.671519e+00,7.744890e-02,-3.409877e+00,-2.201427e+00,2.579919e+00,1.101828e-01,2.291496e+00,7.202608e-01,-2.606970e+00,3.545855e+00,-6.322188e+00,-1.108157e-01,1.786410e+00,1.422642e+00,6.891880e-01,2.173565e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.550148e+00,-2.362425e+00,9.352446e-03,3.507693e+00,2.679795e-01,1.326605e-01,8.709819e-02,9.502642e-01,1.673757e+00,7.815378e-02,-3.412402e+00,-2.197944e+00,2.573733e+00,1.100739e-01,2.284167e+00,7.218679e-01,-2.547329e+00,3.583543e+00,-6.334914e+00,-1.123603e-01,1.796735e+00,1.436553e+00,6.951288e-01,2.187034e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.551125e+00,-2.360787e+00,9.429146e-03,3.504355e+00,2.679610e-01,1.311828e-01,8.640740e-02,9.505376e-01,1.675987e+00,7.886021e-02,-3.414868e+00,-2.194425e+00,2.567534e+00,1.099634e-01,2.276525e+00,7.234107e-01,-2.487670e+00,3.621233e+00,-6.347636e+00,-1.139048e-01,1.807061e+00,1.450464e+00,7.010695e-01,2.200503e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.552103e+00,-2.359148e+00,9.506539e-03,3.501016e+00,2.679419e-01,1.297081e-01,8.571720e-02,9.508078e-01,1.678210e+00,7.956811e-02,-3.417276e+00,-2.190869e+00,2.561322e+00,1.098514e-01,2.268571e+00,7.248891e-01,-2.427997e+00,3.658926e+00,-6.360354e+00,-1.154494e-01,1.817386e+00,1.464375e+00,7.070103e-01,2.213972e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.553081e+00,-2.357506e+00,9.584624e-03,3.497674e+00,2.679221e-01,1.282364e-01,8.502763e-02,9.510749e-01,1.680424e+00,8.027744e-02,-3.419626e+00,-2.187277e+00,2.555098e+00,1.097379e-01,2.260306e+00,7.263033e-01,-2.368310e+00,3.696621e+00,-6.373067e+00,-1.169939e-01,1.827711e+00,1.478286e+00,7.129510e-01,2.227441e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.554059e+00,-2.355862e+00,9.663403e-03,3.494329e+00,2.679016e-01,1.267677e-01,8.433870e-02,9.513389e-01,1.682631e+00,8.098813e-02,-3.421917e+00,-2.183647e+00,2.548862e+00,1.096229e-01,2.251731e+00,7.276532e-01,-2.308611e+00,3.734319e+00,-6.385776e+00,-1.185385e-01,1.838037e+00,1.492197e+00,7.188918e-01,2.240910e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.555036e+00,-2.354216e+00,9.742877e-03,3.490983e+00,2.678806e-01,1.253021e-01,8.365042e-02,9.515997e-01,1.684829e+00,8.170010e-02,-3.424150e+00,-2.179980e+00,2.542613e+00,1.095063e-01,2.242848e+00,7.289389e-01,-2.248903e+00,3.772020e+00,-6.398480e+00,-1.200830e-01,1.848362e+00,1.506108e+00,7.248326e-01,2.254379e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.556014e+00,-2.352568e+00,9.823048e-03,3.487634e+00,2.678589e-01,1.238395e-01,8.296282e-02,9.518574e-01,1.687018e+00,8.241331e-02,-3.426324e+00,-2.176277e+00,2.536352e+00,1.093883e-01,2.233657e+00,7.301605e-01,-2.189186e+00,3.809723e+00,-6.411180e+00,-1.216276e-01,1.858688e+00,1.520020e+00,7.307733e-01,2.267848e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.556992e+00,-2.350918e+00,9.903917e-03,3.484283e+00,2.678365e-01,1.223800e-01,8.227591e-02,9.521121e-01,1.689198e+00,8.312769e-02,-3.428441e+00,-2.172537e+00,2.530079e+00,1.092687e-01,2.224160e+00,7.313178e-01,-2.129462e+00,3.847428e+00,-6.423876e+00,-1.231721e-01,1.869013e+00,1.533931e+00,7.367141e-01,2.281317e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.557970e+00,-2.349265e+00,9.985485e-03,3.480930e+00,2.678136e-01,1.209235e-01,8.158972e-02,9.523636e-01,1.691369e+00,8.384317e-02,-3.430498e+00,-2.168760e+00,2.523793e+00,1.091477e-01,2.214359e+00,7.324111e-01,-2.069733e+00,3.885136e+00,-6.436568e+00,-1.247167e-01,1.879338e+00,1.547842e+00,7.426548e-01,2.294785e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.558947e+00,-2.347611e+00,1.006775e-02,3.477575e+00,2.677900e-01,1.194702e-01,8.090426e-02,9.526121e-01,1.693530e+00,8.455969e-02,-3.432498e+00,-2.164946e+00,2.517494e+00,1.090251e-01,2.204254e+00,7.334403e-01,-2.010000e+00,3.922846e+00,-6.449255e+00,-1.262612e-01,1.889664e+00,1.561753e+00,7.485956e-01,2.308254e+00,0.0,0.0,0.0,0.0,0.0,0.0,
